,"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y"""
678,"47;""entrepreneur"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""tue"";400;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
680,"48;""technician"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""tue"";118;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
683,"49;""management"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""tue"";107;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
685,"38;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""tue"";276;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
694,"53;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""tue"";13;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
696,"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""tue"";114;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
722,"43;""entrepreneur"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""tue"";147;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
726,"38;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""tue"";112;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
728,"27;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""tue"";314;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
732,"31;""admin."";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""tue"";239;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
734,"41;""technician"";""single"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""tue"";160;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
735,"49;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""tue"";42;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
739,"44;""blue-collar"";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""tue"";336;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
743,"44;""technician"";""single"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""may"";""tue"";139;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
744,"46;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""may"";""tue"";329;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
747,"36;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""tue"";128;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
750,"30;""services"";""divorced"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""may"";""tue"";126;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no"""
756,"30;""services"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";51;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
767,"44;""self-employed"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";202;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
768,"38;""technician"";""married"";""unknown"";""unknown"";""unknown"";""unknown"";""telephone"";""may"";""wed"";162;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
771,"54;""housemaid"";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";96;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
773,"43;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";720;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
778,"32;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";395;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
782,"36;""technician"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";446;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
784,"35;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";198;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
790,"33;""blue-collar"";""single"";""basic.9y"";""unknown"";""unknown"";""unknown"";""telephone"";""may"";""wed"";150;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
791,"44;""management"";""single"";""university.degree"";""unknown"";""yes"";""yes"";""telephone"";""may"";""wed"";91;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
797,"38;""blue-collar"";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";215;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
802,"35;""entrepreneur"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";268;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
804,"36;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";152;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
806,"36;""services"";""single"";""unknown"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";852;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
808,"26;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";416;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
810,"57;""self-employed"";""single"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";139;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
813,"50;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";102;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
823,"31;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";254;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
829,"54;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";464;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
839,"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";325;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
842,"50;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";161;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
849,"57;""management"";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";236;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
855,"38;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";241;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
868,"42;""admin."";""single"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";126;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
888,"36;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";221;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
890,"38;""services"";""single"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";256;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
891,"39;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";104;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
897,"37;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";221;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
910,"42;""blue-collar"";""divorced"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";107;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
911,"40;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";227;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
914,"28;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""may"";""wed"";109;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
918,"40;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";68;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
922,"45;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";246;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
925,"38;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";566;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
926,"53;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";274;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
927,"49;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";49;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
930,"54;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";421;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
938,"32;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";229;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
943,"55;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";1581;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
944,"42;""services"";""divorced"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";185;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
945,"44;""admin."";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";202;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
946,"51;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";279;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
947,"43;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";180;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
949,"45;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";129;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
956,"47;""services"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""wed"";262;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
960,"29;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";614;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
963,"46;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";406;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
970,"53;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";166;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
977,"32;""entrepreneur"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";96;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
981,"55;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";1101;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
983,"48;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";236;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
984,"34;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";164;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
991,"39;""services"";""single"";""high.school"";""no"";""unknown"";""unknown"";""telephone"";""may"";""wed"";239;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
994,"39;""services"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";274;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1003,"31;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";253;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1004,"47;""admin."";""married"";""university.degree"";""no"";""unknown"";""unknown"";""telephone"";""may"";""wed"";106;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1007,"45;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";349;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1009,"44;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";78;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1017,"35;""admin."";""single"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";398;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1023,"40;""management"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";238;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1024,"50;""self-employed"";""married"";""basic.4y"";""unknown"";""unknown"";""unknown"";""telephone"";""may"";""wed"";153;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1025,"44;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";481;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1030,"32;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";421;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1039,"45;""blue-collar"";""single"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""may"";""wed"";278;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1040,"35;""blue-collar"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""wed"";306;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1041,"57;""retired"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";114;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1046,"51;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";263;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1050,"34;""technician"";""single"";""professional.course"";""no"";""unknown"";""unknown"";""telephone"";""may"";""wed"";46;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1053,"51;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";1009;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1072,"57;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";283;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1073,"51;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";353;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1081,"34;""blue-collar"";""single"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""may"";""wed"";256;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1083,"33;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";161;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1085,"42;""management"";""married"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";89;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1086,"53;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";591;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1090,"36;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";231;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1095,"26;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";73;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1097,"51;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""wed"";244;7;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1100,"38;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""wed"";548;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1102,"39;""entrepreneur"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";126;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1105,"34;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";155;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1107,"34;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""wed"";145;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1119,"35;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""wed"";41;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1123,"59;""retired"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""wed"";81;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1127,"34;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""wed"";122;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1134,"54;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";90;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1136,"31;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""wed"";17;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.856;5191;""no"""
1146,"43;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";177;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1147,"37;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";238;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1152,"33;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";239;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1157,"43;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";134;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1159,"25;""services"";""married"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";125;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1165,"52;""unknown"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";156;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1180,"39;""admin."";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";328;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1181,"44;""unknown"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";207;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1183,"41;""technician"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";177;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1188,"32;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""thu"";70;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
1191,"47;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";93;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.855;5191;""no"""
